,edit_history_tweet_ids,id,text,topic
113,['1597399445813198848'],1597399445813198848,@Boscardin Show  isso  mesmo  malafaia  nun  RESORT  CARLA ZAMBELLI  fora  e Eduardo Bolsonaro  em Catar  com cá família  gastando  dinheiro  da raspadinha . Gastando  um  dinheiro  que não é dele  e vcs aí  mané  ENFRENTE a porta  de quartel  seus cambadas  de IDIOTAS  AI AONDE ELE ESTAR https://t.co/wmyHTSBzXY,Carla Zambelli
114,['1597396766785404928'],1597396766785404928,Simplesmente a Carla Zambelli fez participação especial em Wandinha 🤣🤣🤣,Carla Zambelli
115,['1597396081523859456'],1597396081523859456,"@filipesabara Já foi, amigão! Game over! Não ouviram Janaina quando ela avisou para saírem da bolha. Vcs preferem Eduardo bolsonaro, que está no Qatar passeando (enquanto patriotas levam processo)... ou Carla zambelli, que levou o ""mito"" para o buraco de uma vez por todas, ao empunhar arma rua",Carla Zambelli
116,['1597395745459802118'],1597395745459802118,"@filipesabara O problema é pessoal lavrador da direita que já trouxeram problemas e alguns ainda trazem...

Allan dos Santos 
Roberto Jefferson 
Carla Zambelli
Sara Winter
Osvaldo Eustáquio 
Daniel Silveira

Perigo.",Carla Zambelli
117,['1597395307624804352'],1597395307624804352,"@BolsonaroSP Porra !!!!
Está de sacanagem com nossa cara ? E agora , como vamos aguentar esses urubus enchendo o saco???
Não pode ir para os quartéis, mas a Carla zambelli foi...",Carla Zambelli
118,['1597392565745070080'],1597392565745070080,@Rconstantino Estão fazendo a mesma coisa com a Carla Zambelli.,Carla Zambelli
119,['1597390355913375744'],1597390355913375744,"@JaspionRedPiLLL @canalCCore2 Ele a Carla zambelli passaram duas semanas juntos ,dela pra cá a mesma tentou no QG levar os manifestantes pra praça dos três poderes, afinal o que está rolando nos bastidores! E um tanto intrigante!",Carla Zambelli
120,['1597389836679229440'],1597389836679229440,"@AHtrHH @otonjunior @monark Inteligente é Paulista que elege a conja, Dudu bananinha, Carla zambelli....",Carla Zambelli
121,['1597385542215159808'],1597385542215159808,@andrezamatais @camaradeputados A Carla Zambelli informou? É uma dúvida mesmo,Carla Zambelli
122,['1597385149649678336'],1597385149649678336,"@Eliassobrio @UOLNoticias Não tem pq ele foi logo descartado por Bolsonaro, não lhe dá capital político. Assim como a Carla Zambelli etc. E assim também será com vc, robô quando a mamata acabar em janeiro!",Carla Zambelli
123,['1597384812817702912'],1597384812817702912,"@sminellic @AndreJanonesAdv @Rconstantino Você está falando do Bolsonaro, da Carla Zambelli, do Eduardo Bolsonaro ou do Flávio Bolsonaro?",Carla Zambelli
124,['1597382927783890944'],1597382927783890944,Já prenderam a Carla Zambelli? https://t.co/7kJAYXQiTz,Carla Zambelli
125,['1597381243569831937'],1597381243569831937,"@antesqueacabe23 E se a copa é fachada ele foi por interesses nossos
Lembra qdo Carla Zambelli foi p EUA e fizeram chabú dizendo q ela fugiu",Carla Zambelli
126,['1597377552586510336'],1597377552586510336,"@andreporci E o pessoal da manifestação do Bolsonaro  que foi atropelado,por um esquerdopata ninguém fala mais nada prenderam o segurança da Carla Zambelli",Carla Zambelli
127,['1597377304145297408'],1597377304145297408,"@GustavoHolandaV @kalliloliveira_ @PATRlOTAS E QUANDO ELE, ZÉ TROVÃO, DANIEL SILVEIRA, BIA KICIS, DAMARES, CARLA ZAMBELLI E DEMAIS BOLSOMINARISTAS RAÍZES DORMINDO EM BARRACAS COM OS PATRIOTÁRIOS?",Carla Zambelli
128,['1597376153953923074'],1597376153953923074,"@PauloBizzo @danielamercury @gilbertogil Tem que colocar as fotos de quem agrediu a Carla Zambelli tbm, ninguém tirou foto do meio fio ?",Carla Zambelli
129,['1597374609208188928'],1597374609208188928,@jukmga2010 @mixtric @desmentindobozo Frequentaram a universidade Carla zambelli de tirar desculpa do cu pra tudo,Carla Zambelli
130,['1597374592472870913'],1597374592472870913,@Lon_Camarneiro @jairmearrependi @BolsonaroSP @bradoradio Uma pergunta: Onde vcs acham que está Carla Zambelli nesse momento?,Carla Zambelli
131,['1597373882872496128'],1597373882872496128,"@QuebrandoOTabu Povo justo quando convém é claro. Onde vcs estavam, quando um homem forte agrediu Carla zambelli, Regina Duarte vaiada, gleice vugo amante disse "" foi tarde"" sobre o Neymar, Barroso ""perdeu, mané"" sem dizer que uma garota de 12 anos foi comparada a puta por uma jornalista.",Carla Zambelli
132,['1597373254083448833'],1597373254083448833,"@JaspionRedPiLLL Essa só sabe pedir para subir #  foi o que respondi para ela se virar igual a Carla Zambelli,que foi denunciar a censura antidemocrática que estão vivendo porque se dependesse deles estaria presa.",Carla Zambelli
133,['1597371852686401536'],1597371852686401536,"@LucianoHuck Povo justo quando convém é claro. Onde vcs estavam, quando um homem forte agrediu Carla zambelli, Regina Duarte vaiada, gleice vugo amante disse "" foi tarde"" sobre o Neymar, Barroso ""perdeu, mané"" sem dizer que uma garota de 12 anos foi comparada a puta por uma jornalista.",Carla Zambelli
134,['1597371797573279744'],1597371797573279744,@toin_ @ravache_sylvia @pharaujo85 O “HIS name is Carla Zambelli” foi melhor kkkkk,Carla Zambelli
135,['1597370834867605504'],1597370834867605504,Bob Jeff e Carla Zambelli esquecidos no churrasco. https://t.co/xZ4T9X52pD,Carla Zambelli
136,['1597370560610467840'],1597370560610467840,"Não é preciso muito pra derrubar a direita, é preciso de um Eduardo Bolsonaro e uma Carla Zambelli.",Carla Zambelli
137,['1597369579759538176'],1597369579759538176,"@AndreJanonesAdv Os Bolsonaros, o MBL, o Nikolas Ferreira, a Carla Zambelli, etc... alem de pagarem por todos os outros crimes que cometeram, tinham que pagar,tambem, por 
ABUSO DE INCAPAZES!!!
Artigo 173 do Código Penal !!!

É nitido a debilidade mental das pessoas que seguem o camando deles!!!",Carla Zambelli
138,['1597366161234350080'],1597366161234350080,"@MeireMa58991302 @GmLusca @NiceTantra @GuilhermeBoulos Toma um selo Carla Zambelli,  tu fez por merecer kkkk https://t.co/OOSqNNdnZd",Carla Zambelli
139,['1597365251980558337'],1597365251980558337,"@CarmilatiRenato Lembram dessa frase aqui
👇
"" Abraham Weintraub é tão confiável quanto a Carla Zambelli ""
Então....
Se o povo quer lamber 💩 que se lasquem 👍🏻.",Carla Zambelli
140,['1597364859942977537'],1597364859942977537,Já pensaram no segundo mandato do Bolsonaro termos Carla Zambelli presidente da Câmara dos Deputados e Cleitinho presidente do Senado? Muito vagabundo ia precisar usar frauda.,Carla Zambelli
141,['1597358317470294017'],1597358317470294017,"Você continua apoiando o Bolsonaro e Carla Zambelli ? 🇧🇷 

SIM           SIM           SIM
👇            👇            👇",Carla Zambelli
142,['1597356711995920386'],1597356711995920386,Carla zambelli nunca foi confiável. Essa sempre foi minha opinião. Nunca segui ela em nenhuma rede social.,Carla Zambelli
143,['1597355271466102784'],1597355271466102784,"@Pri_Br22 Pra ser sincera também não achei certo,mas olhando pelo outro lado,a Carla Zambelli veio para os Estados Unidos logo depois da fraude e muitos a massacraram ela,foi por ela que o mundo teve conhecimento do que estava acontecendo,vá saber se ele não foi lá tbm nesse intuito🇧🇷",Carla Zambelli
144,['1597355093367693315'],1597355093367693315,"@Boscardin @selminhafla Carla Zambelli está no Brasil, !!!",Carla Zambelli
145,['1597355077945069571'],1597355077945069571,"ATENÇÃO PATRIOTAS!
Continuemos nas portas dos quartéis NÃO podemos desistir, não caiam em FAKE NEWS. A moça que soltou áudio falando muitos palavrões e dizendo que Carla Zambelli, Oswaldo Eustáquio, Alan Frutuoso, Bismark do canal hipócritas são traidores, é essa
👇👇👇👇👇👇 https://t.co/jtN5RAMKHT",Carla Zambelli
146,['1597355013592211456'],1597355013592211456,"@Josaf_Brito @pampam2291 Incluindo Alan dos Santos e Carla zambelli então parem com essa palhaçada, vcs elegeram um congresso inteiro vamos rito democrático e em 2026 tentam de novo , será que vocês não querem paz nunca ? Esses 4 anos de desemprego e fome não foi suficiente ?",Carla Zambelli
147,['1597353845239123968'],1597353845239123968,Morro que ela é a Carla Zambelli da esquerda mesmo. https://t.co/ZDYmQ0oQrW,Carla Zambelli
148,['1597353751786188800'],1597353751786188800,"@RoLuchsinger Não é Quartel é Catar kk ,ele os advogado da milícia bozo,Carla zambelli todos pedem para os zumbis não voltarem p casa mas eles vão dormir no quentinho na vidinha de luxo deles e os otários arriscando até ficarem doentes por uma causa perdida 
VIVA A DEMOCRACIA !",Carla Zambelli
149,['1597352427308867584'],1597352427308867584,Já q gostam tanto das divas de direita a carla zambelli ta precisando de fandom tbm kk — Ajudem a sustentar a foragida  https://t.co/IphphSR4SC,Carla Zambelli
150,['1597351684426301440'],1597351684426301440,"CARLA ZAMBELLI DA CATALUNHA

Bom demais kkkkkk https://t.co/ZSG6Bn7Qsx",Carla Zambelli
151,['1597351375985586176'],1597351375985586176,carla zambelli da catalunha https://t.co/iIANm0BByU,Carla Zambelli
152,['1597351368104488961'],1597351368104488961,"@MelloCWB @gisiscax @AndreJanonesAdv @jeanwyllys_real Ele não foi encurralado em lugar nenhum, não estava sozinho e haviam seguranças no local,sem vitimismo! Reveja o vídeo, Regina Duarte estava sozinha e foi xingada tb .
Já Carla Zambelli cospiram nela..",Carla Zambelli
153,['1597350859721306113'],1597350859721306113,@lojadescealetra @cauemoura Isso é tipo a Carla Zambelli respondendo a ela mesma,Carla Zambelli
154,['1597348123202158593'],1597348123202158593,"@mitkaylirin @NdiaBaptistell3 @CarlosBolsonaro Agora você forçou, nada a ver. O machão versus Vera verão, é um lixo.
Qualquer mulher teria a mesma reação, então MENOS, muito menos.
E mais não acredito que Carla Zambelli seja traíra.",Carla Zambelli
155,['1597346331206770688'],1597346331206770688,@LUIZPATRIOTA39 Perdeu o seu voto e o seu tempo. Eduardo jamais poderia estar nas manifestações.  Assim como houve repercussão negativa a Carla zambelli aparecer no QG e falar Essa manifestação é do povo e não político Apareceu a foto do Eduardo como?Coisa da esquerda infiltrada. N perca o foco!,Carla Zambelli
156,['1597344631041462274'],1597344631041462274,"Para mim os únicos políticos no momento q estão fazendo algo pelo país são Eduardo Bolsonaro e Carla Zambelli. Os políticos que são curtindo copa na vdd é lira, Ciro é mais alguns.",Carla Zambelli
157,['1597343272619606016'],1597343272619606016,"@opilhado Nojo é você irmão! Jornalista que não estuda a história do Brasil é de fuder. E não venha falar bosta não, que eu não vi vc postando nada sobre a Carla Zambelli apontando arma pros outros igual uma retardada alienada. Com todo respeito.. vai se fuder seu gado burro",Carla Zambelli
158,['1597342477362827264'],1597342477362827264,Político nenhum vai dar ordem para nós!!!! Quartéis sempre ! Carla Zambelli não protege nem ela mesma. https://t.co/tME2j2ZROk,Carla Zambelli
159,['1597340589162651649'],1597340589162651649,Os eleitos de 2022 não ficaram nem pouco satisfeitos com a ideia de Carla Zambelli de uma nova eleição de primeiro turno. Esqueça o absurdo golpista da proposta. Pense só pelo lado da burrice. Com essa zambelada até o PL vai terminar abandonando Bolsonaro,Carla Zambelli
160,['1597339282342977536'],1597339282342977536,"CARLA ZAMBELLI DA CATALUNHA 
imagina ter essa mente aqui https://t.co/9aVLtEedet",Carla Zambelli
161,['1597338694784278529'],1597338694784278529,"@Biakicis VOCÊ É UM PARASITA, NUNCA SOMOU EM NADA. Por isso admiro a carla zambelli, igual a ela são poucos",Carla Zambelli
162,['1597338271142805504'],1597338271142805504,"E falando de OLAVISTA, nada contra o professor, que sabiamente tinha excelentes conceitos, mas os que o seguiam, jaz traidores também, com base GLOBALISTA. Vamos ao exemplo Carla Zambelli, P.Figuereido(Neto), que pedem para atacar congresso entre outros, e colocam em dúvida o Pr.",Carla Zambelli
163,['1597338206978338816'],1597338206978338816,CARLA ZAMBELLI DA CATALUNHA https://t.co/TzY4YIOoaN,Carla Zambelli
164,['1597337918355673089'],1597337918355673089,"@QuebrandoOTabu Esse é a Carla Zambelli de calça.
Só oba oba, já está com o salário garantido por mais 4 anos.",Carla Zambelli
165,['1597337774553980928'],1597337774553980928,A Carla Zambelli ainda está nos EUA?,Carla Zambelli
166,['1597336425850363904'],1597336425850363904,"O verdadeiro medo de:

Eduardo Bolsonaro
Carluxo
Regina Duarte
Cássia Kis
Gustavo Lima
Carla Zambelli
Bozo
Flávio Rachadinha
Luciano Hang ( O Véio)
Alan dos Santos https://t.co/JGYL7t1fbK",Carla Zambelli
167,['1597336126041509888'],1597336126041509888,"@Michelh2h @GugaNoblat E a Carla Zambelli foi em um acampamento pra que filho da put4, só foi rezar pelo patriotarios?",Carla Zambelli
168,['1597335247632609280'],1597335247632609280,"@taniavasques7 Com certeza continuaremos. Mas 'não pode estar nas manifestações' não é verdadeiro. Vide Carla Zambelli. Se precisa 'aparecer', existem 2138288388484 maneiras de fazer isso, AO LADO DO POVO.",Carla Zambelli
169,['1597332503840575489'],1597332503840575489,@jtakaa_ carla zambelli da catalunha KKKKKKKKKKKKKKKKKKKK,Carla Zambelli
170,['1597330380721651712'],1597330380721651712,@HenriqueReisRe1 Oi Henrique sou eu Lucas de novo carla zambelli e uma traidora a uma infiltrada também nome dela Ana Priscila Azevedo para tomar cuidado com ela,Carla Zambelli
171,['1597328100983214080'],1597328100983214080,"De volta ao Brasil, Carla Zambelli ironiza Alexandre de Moraes: 'não fui presa' https://t.co/1voruvkEyU",Carla Zambelli
172,['1597324785071292416'],1597324785071292416,Cassação da deputada Carla Zambelli - Assine a petição! https://t.co/BkAac3hgiz via @change_br,Carla Zambelli
173,['1597323618039762944'],1597323618039762944,"Carla Zambelli e Nikolas Ferreira se dispõe a disputar Novas Eleições, como se fosse possível. Que outra eleição? Já teve uma Eleição. Não tem outra Eleição pra vocês aceitarem disputar. Aquela já foi e quem está eleito, está eleito. E quem não está, chora e espera 4 anos.",Carla Zambelli
174,['1597322505403801607'],1597322505403801607,"@JaspionRedPiLLL É por isso meu irmão patriota, que ela e a Carla Zambelli, querem dispersar o povo e ainda mandam os capangas tirarem nossas faixas de Intervenção Militar na frente do quartel. Eles não querem perder a boquinha. Os oficiais já sabem desse fato.  Podemos estar a 10 por hora,",Carla Zambelli
175,['1597321305493504000'],1597321305493504000,"@FernandoHoliday @LeilaneNeubarth @Rconstantino quer agir de má fé, né
@faveladesenvolv 

https://t.co/PoOkMdxKmP",Carla Zambelli
176,['1597321273612599296'],1597321273612599296,"@SigaGazetaBR A manifestação é do POVO, Eduardo não cometeu nenhum crime em ir ver os jogos, nós temos que permanecer fortes, aguerrido em um só pensamento ""liberdade"", Eduardo e Carla Zambelli,eles fazem muito pela nação, isso pra mim, não altera em nada o problema está muito além.",Carla Zambelli
177,['1597319694402613248'],1597319694402613248,@DoutorPandego Será que a Carla Zambelli está lá também??,Carla Zambelli
178,['1597318897438318592'],1597318897438318592,"@o_antagonista Carla zambelli tava na casa dela vendo coisa jogo, nossa luta não é por partido ou político.",Carla Zambelli
179,['1597317723599491072'],1597317723599491072,"@Ricardo07296360 @Biakicis @jairbolsonaro @gen_heleno @exercitooficial @BragaNetto_gen Os parlamentares não podem participar, apesar de Carla Zambelli ter ido...",Carla Zambelli
180,['1597316380793409536'],1597316380793409536,@MA_JB22 @MarcelodeMarco2 @amelialimab612 @SERGIOR49076581 @Regina_C_M_S @leopoldomorgad1 @Patriota233 @MagaiverPaim @EzequiasMotaAt1 @INDIREITAJB @21_Raposa @MarquesToalinha @magalicostahot1 @srnotaro @Bolsomami2022 @Naodesapeio @Jullied2022 @silveira50 Não é por nada não mas a Carla Zambelli bem que podia trabalhar um pouco este resto de ano né?,Carla Zambelli
181,['1597314470346633219'],1597314470346633219,@Danilo_GarciaA @RenanOl03703137 @UOL a carla zambelli foi presa? kkk,Carla Zambelli
182,['1597314177475178496'],1597314177475178496,Carla zambelli em tive uma ideia https://t.co/mBOfAe51NW,Carla Zambelli
183,['1597314068377128961'],1597314068377128961,"@Biakicis Aí sim. Político é pra isto mesmo. Aproveita e fala pra Carla Zambelli não ir nas manifestações do povo. Pega  mal, o povo não necessita mais de um líder,  só das FA.",Carla Zambelli
184,['1597314056758919168'],1597314056758919168,"@schroding_ @AndreJanonesAdv Ah, agora você se preocupa? Já cobrou a Carla Zambelli? O Eduardo Bolsonaro?",Carla Zambelli
185,['1597313998290292736'],1597313998290292736,"@ariellediasbr Estou vendo várias postagens de gente que se diz Patriota mentindo descaradamente e distorcendo sobre a marcha dos evangélico que acontece todo ano, sobre a Carla Zambelli, é para desunir, despertem e vão atrás das informações verdadeiras!",Carla Zambelli
186,['1597311811929669633'],1597311811929669633,"@LeilaneNeubarth Boné CPX: centro comunitário entra com ação civil pública contra Flávio Bolsonaro, Mário Frias e Carla Zambelli | Rio de Janeiro | G1 https://t.co/fsqzoOlXLA",Carla Zambelli
